video_name,video_number,luminance,contrast,complexity
Social_19.m4v,19,95.3650726996528,255,0.00595982722760163
Social_19.m4v,19,82.5206228298611,255,0.0204647039772482
Social_19.m4v,19,86.0461295572917,255,0.288652764310988
Social_19.m4v,19,111.403129340278,255,0.156207642655573
Social_19.m4v,19,113.669928385417,255,0.151356415422529
Social_19.m4v,19,103.980356987847,255,0.112642282353036
Social_19.m4v,19,112.226458333333,255,0.154935241348496
Social_19.m4v,19,113.135985243056,255,0.116940036526012
Social_19.m4v,19,111.573637152778,255,0.0813895915749505
Social_19.m4v,19,115.387360026042,255,0.100209927325806
Social_19.m4v,19,110.557272135417,255,0.0779745096511341
Social_19.m4v,19,106.595793185764,255,0.0686579180270171
Social_19.m4v,19,101.195009765625,255,0.0647896811100078
Social_19.m4v,19,93.5580316840278,255,0.011289444489101
Social_19.m4v,19,77.1930110677083,255,0.00342899046962893
Social_19.m4v,19,68.1513009982639,255,0.00538105983838226
Social_21.m4v,21,108.611802300347,243,-0
Social_21.m4v,21,108.356794704861,243,-0
Social_21.m4v,21,98.478125,219,8.35784422796842e-05
Social_21.m4v,21,98.0937608506945,208,-0
Social_21.m4v,21,93.6262641059028,222,8.26151565094218e-06
Social_21.m4v,21,96.1366623263889,214,9.0000341108994e-05
Social_21.m4v,21,95.6666829427083,236,-0
Social_21.m4v,21,117.693796657986,240,-0
Social_21.m4v,21,121.795710720486,243,2.30647520066656e-05
Social_21.m4v,21,113.781175130208,239,-0
Social_21.m4v,21,108.943838975694,242,3.01525429531738e-05
Social_21.m4v,21,101.371748046875,242,8.26151565094218e-06
Social_21.m4v,21,101.410435112847,240,-0
Social_21.m4v,21,102.111797960069,239,-0
Social_21.m4v,21,107.187936197917,240,8.26151565094218e-06
Social_21.m4v,21,103.965935329861,241,1.57996514836822e-05
Social_21.m4v,21,105.412559678819,229,7.06000724424014e-05
Social_21.m4v,21,103.093337673611,225,5.07228638205364e-05
Social_21.m4v,21,99.9492892795139,247,-0
Social_21.m4v,21,114.724407552083,239,-0
Social_22.m4v,22,88.6091351996528,255,0.00298048778130334
Social_22.m4v,22,88.4125054253472,254,0.00191037917774879
Social_22.m4v,22,88.0674620225694,254,0.0016331099420302
Social_22.m4v,22,86.4706846788194,255,0.0044411605962263
Social_22.m4v,22,86.5789268663194,255,0.00409368780729779
Social_22.m4v,22,86.8688671875,255,0.00392900464504518
Social_22.m4v,22,86.9629861111111,255,0.0017041174258629
Social_22.m4v,22,86.9010601128472,255,0.00196614247104283
Social_22.m4v,22,86.9309331597222,255,0.00229222949565243
Social_22.m4v,22,87.1748470052083,255,0.00137904622837389
Social_22.m4v,22,86.8656857638889,255,0.00152827485295929
Social_22.m4v,22,86.6290983072917,255,0.00165208156896912
Social_22.m4v,22,86.8190342881944,255,0.00195222038626287
Social_22.m4v,22,86.55060546875,255,0.00206325717070339
Social_22.m4v,22,86.3981629774306,254,0.00203556987874884
Social_22.m4v,22,88.1606586371528,255,0.00194293209927257
Social_22.m4v,22,88.0138585069444,255,0.00162361404942701
Social_22.m4v,22,86.9722667100694,255,0.00175125394378138
Social_22.m4v,22,86.59330078125,255,0.00222385633711766
Social_22.m4v,22,86.4520421006944,255,0.00264822654900074
Social_22.m4v,22,85.4360633680556,255,0.00132076842204099
Social_23.m4v,23,89.3305544704861,255,0.120660524452836
Social_23.m4v,23,83.8640505642361,255,0.312543071877475
Social_23.m4v,23,92.3958658854167,255,0.100151202623161
Social_23.m4v,23,97.6798687065972,255,0.135256678352023
Social_23.m4v,23,90.222216796875,255,0.0929423071434606
Social_23.m4v,23,87.9493359375,255,0.0793775185825666
Social_23.m4v,23,85.8990483940972,255,0.0931752707493393
Social_23.m4v,23,87.607626953125,255,0.125525189925669
Social_23.m4v,23,87.7550390625,255,0.0866520597352907
Social_23.m4v,23,87.5584592013889,255,0.0808386901002529
Social_23.m4v,23,81.9823578559028,255,0.0831005884498005
Social_23.m4v,23,83.6403092447917,255,0.115829594688355
Social_23.m4v,23,86.4850575086806,255,0.0928661547654341
Social_23.m4v,23,83.1625314670139,255,0.0985573182399593
Social_23.m4v,23,86.2855230034722,255,0.094613256198612
Social_23.m4v,23,86.5967046440972,255,0.0944616974346296
Social_23.m4v,23,85.9389051649306,255,0.0991808053439833
Social_23.m4v,23,84.2750987413194,255,0.118541685499103
Social_23.m4v,23,83.7665646701389,255,0.107567459810192
Social_23.m4v,23,84.4499099392361,255,0.115820940416168
Social_24.m4v,24,54.0081727430556,253,0.195395741174537
Social_24.m4v,24,96.9032085503472,244,0.120061823766506
Social_24.m4v,24,116.850628255208,247,0.000596512099026443
Social_24.m4v,24,71.2206293402778,253,0.0742742812441921
Social_24.m4v,24,47.5206586371528,252,0.163609972325485
Social_24.m4v,24,35.1280479600694,240,0.134154808145545
Social_24.m4v,24,38.7548654513889,252,0.0326581026686313
Social_24.m4v,24,73.8569694010417,249,0.12362340640961
Social_24.m4v,24,54.830537109375,251,0.0905849669933595
Social_24.m4v,24,65.9084841579861,251,0.0902896822981303
Social_24.m4v,24,68.88533203125,252,0.0123855414826233
Social_24.m4v,24,34.5660036892361,253,0.117390637379226
Social_24.m4v,24,67.9660796440972,251,0.0017841565281019
Social_24.m4v,24,55.0991015625,252,0.103377691295227
Social_24.m4v,24,99.0309331597222,249,0.000259273335241081
Social_24.m4v,24,81.6339702690972,251,0.26769562731803
Social_24.m4v,24,41.6378862847222,253,0.136474837312309
Social_24.m4v,24,45.9828862847222,253,0.179403161094367
Social_24.m4v,24,20.8436154513889,127,0.0538469362948357
Spiders_26.m4v,26,142.642404513889,255,0.0463433794615814
Spiders_26.m4v,26,137.766200086806,255,0.0540645799970915
Spiders_26.m4v,26,129.412437065972,255,0.0483761762902357
Spiders_26.m4v,26,128.053811848958,255,0.0714580234011732
Spiders_26.m4v,26,130.51875,255,0.0311078577641428
Spiders_26.m4v,26,137.402642144097,255,0.0123748763732964
Spiders_26.m4v,26,138.163611111111,253,0.0110217588970104
Spiders_26.m4v,26,139.943833550347,255,0.00882742257940585
Spiders_26.m4v,26,139.329855685764,255,0.0314341089499045
Spiders_26.m4v,26,139.394369574653,255,0.0260125446288463
Spiders_26.m4v,26,133.974810112847,255,0.0397680467471326
Spiders_26.m4v,26,142.387757161458,255,0.0354838408150716
Spiders_26.m4v,26,139.123451605903,253,0.0151545833323093
Spiders_26.m4v,26,127.519545355903,254,0.0207083386965908
Spiders_26.m4v,26,120.066845703125,255,0.0387982659378339
Spiders_26.m4v,26,135.104067925347,255,0.0588955193552286
Spiders_26.m4v,26,138.962872178819,255,0.0576630441724865
Spiders_26.m4v,26,137.535708550347,255,0.0437449389279628
Spiders_26.m4v,26,130.455081380208,255,0.0363532503687766
Spiders_26.m4v,26,146.719973958333,255,0.0208996216454118
Spiders_28.m4v,28,128.708069661458,236,-0
Spiders_28.m4v,28,136.620077039931,228,-0
Spiders_28.m4v,28,144.384283854167,226,-0
Spiders_28.m4v,28,122.575454644097,240,-0
Spiders_28.m4v,28,126.895315755208,240,-0
Spiders_28.m4v,28,126.909958767361,245,-0
Spiders_28.m4v,28,134.872399088542,244,8.26151565094218e-06
Spiders_28.m4v,28,128.724148220486,244,-0
Spiders_28.m4v,28,127.746426866319,240,-0
Spiders_28.m4v,28,137.558082682292,236,-0
Spiders_28.m4v,28,131.247867838542,239,-0
Spiders_28.m4v,28,121.341261935764,246,3.71084876544375e-05
Spiders_28.m4v,28,101.198413628472,251,8.35784422796842e-05
Spiders_28.m4v,28,107.633202039931,250,-0
Spiders_28.m4v,28,103.972200520833,253,0.000146268818805827
Spiders_28.m4v,28,98.3005208333333,252,0.000102726476907874
Spiders_28.m4v,28,113.542690972222,254,2.30647520066656e-05
Spiders_28.m4v,28,91.1979427083333,254,0.00077493341127534
Spiders_28.m4v,28,89.3897764756944,254,0.00123277149929258
Spiders_28.m4v,28,113.146063368056,253,0.000305305660124636
Spiders_29.m4v,29,131.391289466266,162,-0
Spiders_29.m4v,29,133.685148014955,167,-0
Spiders_29.m4v,29,132.715794869889,181,3.2126151533026e-05
Spiders_29.m4v,29,129.989694553632,179,0.000430664564421763
Spiders_29.m4v,29,130.500379446102,173,0.000142650180940373
Spiders_29.m4v,29,149.26581206112,188,-0
Spiders_29.m4v,29,144.500281874247,175,6.11547804086419e-05
Spiders_29.m4v,29,137.888905925244,181,-0
Spiders_29.m4v,29,135.574304839254,183,-0
Spiders_29.m4v,29,136.151521346554,176,7.05435668708268e-05
Spiders_29.m4v,29,137.985469537447,181,-0
Spiders_29.m4v,29,137.570172748646,175,0.000219838885006268
Spiders_29.m4v,29,140.689859341653,197,0.000728360380776243
Spiders_29.m4v,29,135.388721622852,182,-0
Spiders_29.m4v,29,134.98137151955,181,3.2126151533026e-05
Spiders_29.m4v,29,134.010114948937,175,4.19778101939609e-05
Spiders_29.m4v,29,135.513912507473,179,3.2126151533026e-05
Spiders_29.m4v,29,135.238999934952,182,0.0101299528354943
Spiders_29.m4v,29,133.16534092845,181,0.00925293553895652
Spiders_29.m4v,29,132.880486868067,181,0.00412358042216346
Spiders_31.m4v,31,132.758956163194,252,9.0000341108994e-05
Spiders_31.m4v,31,134.378401692708,252,7.71130087842488e-05
Spiders_31.m4v,31,130.061382378472,223,-0
Spiders_31.m4v,31,124.861299913194,242,-0
Spiders_31.m4v,31,124.135470920139,252,7.06000724424014e-05
Spiders_31.m4v,31,125.990167100694,246,-0
Spiders_31.m4v,31,128.075962456597,249,-0
Spiders_31.m4v,31,129.118872612847,250,5.74115643681019e-05
Spiders_31.m4v,31,131.91384765625,247,8.26151565094218e-06
Spiders_31.m4v,31,133.20984375,246,2.30647520066656e-05
Spiders_31.m4v,31,133.107730034722,248,-0
Spiders_31.m4v,31,134.147554253472,246,-0
Spiders_31.m4v,31,134.376565755208,249,3.71084876544375e-05
Spiders_31.m4v,31,134.875975477431,252,1.57996514836822e-05
Spiders_31.m4v,31,134.887370876736,252,1.57996514836822e-05
Spiders_31.m4v,31,135.958640407986,249,8.26151565094218e-06
Spiders_31.m4v,31,136.296605902778,251,3.01525429531738e-05
Spiders_31.m4v,31,136.437891710069,249,8.26151565094218e-06
Spiders_31.m4v,31,136.585801866319,253,3.01525429531738e-05
Spiders_31.m4v,31,136.804256727431,249,8.26151565094218e-06
Spiders_33.m4v,33,136.893744574653,192,0.00156649479474295
Spiders_33.m4v,33,137.428092447917,193,0.00105947403731728
Spiders_33.m4v,33,137.026227213542,195,0.00155217570573982
Spiders_33.m4v,33,137.259982638889,190,0.00164259910082389
Spiders_33.m4v,33,136.836153428819,194,0.00106946115566034
Spiders_33.m4v,33,137.107811414931,193,0.000852160078138541
Spiders_33.m4v,33,138.078400607639,193,0.000867509494311722
Spiders_33.m4v,33,138.1434765625,194,0.00100937304053919
Spiders_33.m4v,33,138.071741536458,188,0.00084703672450171
Spiders_33.m4v,33,137.791724175347,190,0.00126218377040879
Spiders_33.m4v,33,138.024468315972,192,0.00117863241202514
Spiders_33.m4v,33,137.480802951389,194,0.00189640678681913
Spiders_33.m4v,33,137.984372829861,193,0.00135480014865318
Spiders_33.m4v,33,136.662455512153,190,0.00116875795900791
Spiders_33.m4v,33,136.436829427083,189,0.00116875795900791
Spiders_33.m4v,33,137.829542100694,191,0.00117863241202514
Spiders_33.m4v,33,136.971426866319,194,0.00177006466646606
Spiders_33.m4v,33,137.507009548611,197,0.00150912159070669
Spiders_33.m4v,33,137.12087890625,195,0.00264822654900074
Spiders_33.m4v,33,138.72431640625,199,0.00301124178084478
Spiders_33.m4v,33,138.872056206597,200,0.00314257785302871
Spiders_34.m4v,34,109.724940321181,231,-0
Spiders_34.m4v,34,109.426784939236,230,-0
Spiders_34.m4v,34,110.6774609375,234,-0
Spiders_34.m4v,34,111.916937934028,230,-0
Spiders_34.m4v,34,110.141712239583,235,-0
Spiders_34.m4v,34,109.581266276042,217,-0
Spiders_34.m4v,34,109.765407986111,235,-0
Spiders_34.m4v,34,109.604626736111,234,-0
Spiders_34.m4v,34,108.281340060764,236,-0
Spiders_34.m4v,34,104.440528428819,230,-0
Spiders_34.m4v,34,103.178483072917,236,-0
Spiders_34.m4v,34,102.451553819444,240,-0
Spiders_34.m4v,34,101.873830295139,235,-0
Spiders_34.m4v,34,101.342567274306,241,-0
Spiders_34.m4v,34,102.058628472222,234,-0
Spiders_34.m4v,34,102.712509765625,238,-0
Spiders_34.m4v,34,101.912286241319,237,-0
Spiders_34.m4v,34,101.958602430556,236,-0
Spiders_34.m4v,34,102.282489149306,222,-0
Spiders_34.m4v,34,102.415893012153,231,-0
Spiders_36.m4v,36,131.275565321181,255,0.00131589829528496
Spiders_36.m4v,36,120.415710720486,255,0.00410210799598503
Spiders_36.m4v,36,117.623160807292,255,0.00541749124013347
Spiders_36.m4v,36,119.839558376736,255,0.00339877086818124
Spiders_36.m4v,36,125.959605034722,255,0.00187775695122851
Spiders_36.m4v,36,119.374799262153,255,0.00250032219966888
Spiders_36.m4v,36,133.823078342014,255,0.00056446011059123
Spiders_36.m4v,36,142.990217013889,255,0.000322385432318642
Spiders_36.m4v,36,145.124470486111,255,0.00021832858749537
Spiders_36.m4v,36,144.814561631944,252,3.71084876544375e-05
Spiders_36.m4v,36,145.966063368056,255,5.07228638205364e-05
Spiders_36.m4v,36,140.833546006944,255,0.00101439578996416
Spiders_36.m4v,36,128.297530381944,255,0.0018357100898968
Spiders_36.m4v,36,123.402154947917,255,0.00184506407957325
Spiders_36.m4v,36,118.739925130208,255,0.00138388932067872
Spiders_36.m4v,36,117.429639756944,255,0.00311637019919935
Spiders_36.m4v,36,109.24505859375,255,0.0037377878687667
Spiders_36.m4v,36,113.354205729167,255,0.0107602753495665
Spiders_36.m4v,36,113.967273220486,255,0.00352373314952874
Spiders_36.m4v,36,122.877364366319,255,0.00348932180689917
Spiders_36.m4v,36,126.290602213542,255,0.00183103087954538
