,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
475,17,1,8,21,2,Social,0.231,-0.8469946265782008,-1.9664194422550632,0.45419902476559004
476,17,1,9,10,1,Heights,0.683,0.10143411883998035,0.5738871276581226,-0.23302384748843288
477,17,1,10,28,3,Spiders,0.0,-0.8469946265782008,0.3629818734026286,-1.0102966133481555
478,17,1,11,25,3,Spiders,0.109,-0.7723991072756472,0.6148090426629195,0.3594096630753799
479,17,1,12,31,3,Spiders,0.036,-0.7759512748614831,-1.0692851517652766,0.3831070034979324
480,17,2,13,3,1,Heights,0.693,2.094200134493911,0.8949667684649935,0.40206487583597444
481,17,2,14,18,2,Social,0.184,-0.4242866838637306,-1.6925573956844968,0.501593705610695
482,17,2,15,14,2,Social,0.275,-0.026443914250111496,0.42908650533345505,1.4494873225127953
483,17,2,16,27,3,Spiders,0.0,-0.5983428955696889,1.0838371454102116,-1.4652855494611634
484,17,2,17,35,3,Spiders,0.002,-0.7120122583164371,-0.5593351340131871,0.40206487583597444
485,17,2,18,24,2,Social,0.299,-0.12235243906768045,0.7627575046033406,-0.1619318262207753
486,17,2,19,20,2,Social,0.142,-0.24667830457193632,-1.6170092449064095,0.3594096630753799
487,17,2,20,4,1,Heights,0.602,1.8846222469295941,0.7879402215293697,-0.2709395921645169
488,17,2,21,11,1,Heights,0.677,-0.37810850524786405,-0.8709712559727973,-1.3894540601089953
489,17,2,22,7,1,Heights,8.821454870461503,-0.2857521480161311,0.4951911372642815,-0.8396757623057771
490,17,2,23,26,3,Spiders,0.0,-0.839890291406529,1.0555065888684287,-1.6406458685880523
491,17,2,24,34,3,Spiders,0.0,-0.47756919765126876,-0.8174579825049855,0.416283280089506
492,17,3,25,8,1,Heights,0.766,-0.8469946265782008,-0.5662960107459838,0.40206487583597444
493,17,3,26,33,3,Spiders,0.065,-0.4811213652371047,0.1992942133834393,-0.5790050176576993
494,17,3,27,29,3,Spiders,0.1,-0.8469946265782008,0.0009803175909603144,-1.133522783545428
495,17,3,28,9,1,Heights,0.68,-0.07617426045181391,0.46056490149099144,-1.1809174643905331
496,17,3,29,1,1,Heights,0.755,2.0764392965647316,0.8036794196081379,1.615368705470663
497,17,3,30,2,1,Heights,0.797,1.8917265821012659,0.917001645775269,1.8570815777806988
498,17,3,31,23,2,Social,0.392,-0.6374167390138836,-1.9664194422550632,0.40206487583597444
499,17,3,32,13,2,Social,0.0,-0.6196559010847041,0.6085133634314123,-1.1809174643905331
500,17,3,33,22,2,Social,0.179,0.4957247208677634,0.9201494853910226,-1.0008176771791344
501,17,3,34,32,3,Spiders,0.134,-0.4988822031662841,0.9044102873122544,-1.7354352302782619
502,17,3,35,30,3,Spiders,0.413,-0.8469946265782008,0.5581479295793543,2.117752322428776
503,17,3,36,15,2,Social,0.667,0.1476122974558469,0.37872107148139683,1.7717711522595097
504,18,1,1,36,3,Spiders,0.238,-1.0745947124931026,-1.3012282096027439,-1.312193292826695
505,18,1,2,29,3,Spiders,0.221,0.510559412122733,0.4720870274276761,0.388082939896227
506,18,1,3,19,2,Social,0.356,-1.0745947124931026,-1.3012282096027439,-1.1729125504243536
507,18,1,4,18,2,Social,0.361,0.9615544408434002,0.6349738689573335,0.6666444247009097
508,18,1,5,2,1,Heights,0.838,1.5940149249072944,1.3971613538508243,1.2973496733152856
509,18,1,6,26,3,Spiders,0.197,0.7560714987635698,0.7794206906911807,0.8716236305005818
510,18,1,7,31,3,Spiders,0.321,-1.0745947124931026,-1.3012282096027439,-0.019247533167224256
511,18,1,8,10,1,Heights,0.695,-1.0745947124931026,-0.13643362583406235,-0.287297263828334
512,18,1,9,3,1,Heights,0.68,1.5940149249072944,1.7721084230322997,1.3157452430665382
513,18,1,10,11,1,Heights,0.868,-0.6262682934098359,-0.40688724950594624,-0.681488044212319
514,18,1,11,20,2,Social,0.319,-0.28735486945998556,-0.25629375450682895,-0.5737425642406964
515,18,1,12,17,2,Social,0.309,-1.0745947124931026,-1.3012282096027439,-0.9889568529118273
516,18,2,13,15,2,Social,0.342,0.9909091468548047,0.8439607599765163,0.7586222734571729
517,18,2,14,34,3,Spiders,0.291,-1.0745947124931026,-0.36693387328169064,-0.5737425642406964
518,18,2,15,33,3,Spiders,0.204,-1.0132166908328935,-1.3012282096027439,-0.9206304509786032
519,18,2,16,6,1,Heights,0.8279489274770168,1.3218167418924538,1.5877082250741967,1.3157452430665382
520,18,2,17,1,1,Heights,0.76,1.1617001636484299,1.0375809678325243,1.1186498528745459
521,18,2,18,24,2,Social,0.238,-1.0745947124931026,-1.3012282096027439,0.9767411719363112
522,18,2,19,23,2,Social,0.62,-1.0745947124931026,-1.3012282096027439,-1.312193292826695
523,18,2,20,13,2,Social,0.195,-0.14858716831516494,-0.535967388076618,-0.547463178881764
524,18,2,21,9,1,Heights,0.795,-0.6437042148760984,0.5933346699587221,-2.2065569744861384
525,18,2,22,12,1,Heights,0.821,0.7133737445651634,0.5489204432435523,-0.5448352403458708
526,18,2,23,28,3,Spiders,0.345,0.8494728360725835,0.7241006313037499,0.4432696491499846
527,18,2,24,27,3,Spiders,0.34,1.0682988263394162,0.797860710486991,0.42224614086283874
528,18,3,25,5,1,Heights,0.686,1.052287168515014,0.7548339976301004,1.1606968694488378
529,18,3,26,7,1,Heights,0.854,-0.5648902717496268,-0.895547774094918,-1.1545169806731008
530,18,3,27,22,2,Social,0.059,-1.0745947124931026,0.6370782828071377,0.004403913655814864
531,18,3,28,21,2,Social,0.282,-0.9598444980848856,-1.3012282096027439,-1.1624007962807805
532,18,3,29,16,2,Social,0.217,1.2684445491444458,1.2926679083412327,1.1869762548077698
533,18,3,30,30,3,Spiders,0.002,0.684019038553759,0.6933672649773994,0.6193415310548315
534,18,3,31,25,3,Spiders,0.13,-1.0745947124931026,-1.3012282096027439,0.21201105799138048
535,18,3,32,8,1,Heights,0.799,-0.19662214178837198,-0.4560606356281068,-1.2754021533241897
536,18,3,33,4,1,Heights,0.711,1.0442813396028126,1.154367759872656,0.7244590724905609
537,18,3,34,35,3,Spiders,0.231,-0.7223382403562502,-0.9846745364413344,1.2605585338127803
538,18,3,35,32,3,Spiders,0.243,-1.0745947124931026,-0.7603209622589762,-1.312193292826695
539,18,3,36,14,2,Social,0.122,1.4125494695640675,0.7886407005890859,1.3026055503870722
540,19,1,1,5,1,Heights,0.774,1.2806242546151358,0.25074338187833456,0.022571934046017872
541,19,1,2,35,3,Spiders,0.0,-0.7788565207162432,-2.4475871546535806,0.46490881172849813
542,19,1,3,28,3,Spiders,0.0,-0.7918912091677076,-2.4475871546535806,0.46490881172849813
543,19,1,4,26,3,Spiders,0.0,-0.7918912091677076,-2.4475871546535806,0.46759652012763125
544,19,1,5,22,2,Social,0.6009875035794058,-0.7918912091677076,0.25074338187833456,-0.881633096237195
545,19,1,6,14,2,Social,0.345,0.7305604019633369,0.25074338187833456,0.8573142380019337
546,19,1,7,36,3,Spiders,0.0,-0.7918912091677076,0.23452095380299237,-0.881633096237195
547,19,1,8,4,1,Heights,0.7647701736465778,1.8150464811251772,0.8077134124650824,1.7254440509219313
548,19,1,9,9,1,Heights,0.649,-0.7918912091677076,0.25074338187833456,-0.881633096237195
549,19,1,10,10,1,Heights,0.639,-0.7918912091677076,0.25074338187833456,-0.881633096237195
550,19,1,11,17,2,Social,0.246,0.8322309718847595,0.25074338187833456,0.8600019464010669
