,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
338,13,2,15,36,3,Spiders,0.169,-0.2868055555555556,-0.33841666666666664,0.026501308432481552
339,13,2,16,28,3,Spiders,0.134,0.2141944444444444,0.22758333333333336,0.16250130843248156
340,13,2,17,11,1,Heights,0.691,-0.24080555555555558,-0.26941666666666664,-0.24749869156751847
341,13,2,18,14,2,Social,0.199,0.38319444444444445,0.24858333333333338,0.3255013084324816
342,13,2,19,21,2,Social,0.191,-0.29480555555555554,-0.39641666666666664,-0.3054986915675184
343,13,2,20,29,3,Spiders,0.153,-0.057805555555555554,0.1435833333333334,0.026501308432481552
344,13,2,21,35,3,Spiders,0.179,-0.25380555555555556,-0.41941666666666666,0.026501308432481552
345,13,2,22,7,1,Heights,0.703,-0.2708055555555556,-0.39141666666666663,-0.2894986915675184
346,13,2,23,1,1,Heights,0.774,0.49019444444444443,0.34658333333333335,0.3335013084324816
347,13,2,24,2,1,Heights,0.729,0.4171944444444445,0.33458333333333334,0.2275013084324815
348,13,3,25,31,3,Spiders,0.169,-0.22480555555555556,-0.40641666666666665,0.026501308432481552
349,13,3,26,25,3,Spiders,0.148,-0.07680555555555557,0.11858333333333337,0.026501308432481552
350,13,3,27,19,2,Social,0.226,-0.24080555555555558,-0.34941666666666665,0.026501308432481552
351,13,3,28,17,2,Social,0.186,0.24319444444444444,0.3035833333333333,-0.13349869156751848
352,13,3,29,15,2,Social,0.178,0.3181944444444444,0.24558333333333338,-0.04154082146804505
353,13,3,30,6,1,Heights,0.738,0.38419444444444445,0.33358333333333334,0.026501308432481552
354,13,3,31,9,1,Heights,0.787,-0.21380555555555558,-0.39841666666666664,-0.2944986915675184
355,13,3,32,34,3,Spiders,0.171,-0.23680555555555557,-0.3774166666666666,0.026501308432481552
356,13,3,33,30,3,Spiders,0.178,0.22019444444444441,0.17858333333333332,0.2295013084324815
357,13,3,34,10,1,Heights,0.743,-0.1068055555555556,0.06358333333333333,-0.1624986915675184
358,13,3,35,5,1,Heights,0.742,0.4491944444444444,0.33158333333333334,0.23550130843248152
359,13,3,36,23,2,Social,0.221,-0.2818055555555556,-0.40941666666666665,-0.2584986915675185
